"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"PR0175549","JANG DOK DAE","16440 NORWALK BLVD","CERRITOS","CA","90703","33.8813987949","-118.0727124067","562-404-8886"
"PR0175631","CHATEAU LEMONGRASS","1952 COLORADO BLVD","EAGLE ROCK","CA","90041","34.1391127131","-118.2103287418","323-258-8050"
"PR0175677","MIARI NOODLE HOUSE","3224 W OLYMPIC BLVD # 102","LOS ANGELES","CA","90006","34.0526126281","-118.3070808616","323-735-0674"
"PR0175707","TRATTORIA ALLEGRIA","3600 OCEAN VIEW BLVD # 12","MONTROSE","CA","91208","34.2046629000","-118.2278482000","818-248-5113"
"PR0175743","FLYING CHOPSTIX","174 E CARSON ST","CARSON","CA","90745","33.8315464322","-118.2751977232","626-549-2634"
"PR0175747","SZECHUAN PLACE","9250 RESEDA BLVD # 8","NORTHRIDGE","CA","91324-5206","34.2387518599","-118.5360464649",""
"PR0175749","AMANDINE PATISSERIE CAFE","12225 WILSHIRE BLVD","LOS ANGELES","CA","90025","34.0430832237","-118.4687671960","310-979-3211"
"PR0175779","GREEN TEA HOUSE CHINESE RESTAURANT","7226 W SUNSET BLVD","LOS ANGELES","CA","90046","34.0979733664","-118.3480226173","323-874-6777"
"PR0175781","AV BAKERY EXPRESS CAFE","43755 15TH ST W","LANCASTER","CA","93534","34.6776781469","-118.1566376229","661-267-2233"
"PR0176053","APARTMENT 503","3680 WILSHIRE BLVD # 503","LOS ANGELES","CA","90010-2707","34.0616933013","-118.3062090426","213-674-7061"
"PR0176064","CRAWFORDS","2616 BEVERLY BLVD","LOS ANGELES","CA","90057","34.0697552981","-118.2774809670","323-252-3809"
"PR0176080","DICKEY'S BARBECUE PIT","1090 HUNTINGTON DR","DUARTE","CA","91010","34.1395394720","-117.9821078365",""
"PR0176111","JANGA BY DERRICKS","3850 MAIN ST STE B","CULVER CITY","CA","90232","34.0246025217","-118.3943805033","424-603-4843"
"PR0176119","PANDA EXPRESS # 2466","1603 WILSHIRE BLVD","LOS ANGELES","CA","90017-1610","34.0554359354","-118.2702330302","213-484-9898"
"PR0176132","LA SALSA RESTAURANT","2122 W 7TH ST","LOS ANGELES","CA","90057","34.0565987166","-118.2771259533",""
"PR0176171","AOMORI","18242 SOLEDAD CANYON RD","SANTA CLARITA","CA","91387","34.4163930956","-118.4513907985","661-251-5733"
"PR0176177","MARISCOS EL CHAVALON ESTILO SINALOA","5516 ATLANTIC BLVD","MAYWOOD","CA","90270-2431","33.9905153221","-118.1850273358","323-537-2435"
"PR0176203","MASSIS KABOB","6000 S SEPULVEDA BLVD # 3266","CULVER CITY","CA","90230","33.9853652636","-118.3956819608",""
"PR0176222","SUPER GALLITO","3822 E OLYMPIC BLVD","LOS ANGELES","CA","90023","34.0188331297","-118.1925193864","323-980-9815"
"PR0176226","JASMINE HANA SUSHI AND THAI CUISINE","28150 S WESTERN AVE","SAN PEDRO","CA","90732-1248","33.7638140175","-118.3112959588","310-831-7000"
"PR0176252","CATARITO SALVADORIAN RESTAURANT","730 W LANCASTER BLVD # 102","LANCASTER","CA","93534","34.6976434651","-118.1429667209",""
"PR0176302","DOG HAUS","4929 LANKERSHIM BLVD # A","NORTH HOLLYWOOD","CA","91601","34.1602847649","-118.3719184702","818-505-1033"
"PR0176323","WOW BENTO & ROLL","9301 TAMPA AVE # 106","NORTHRIDGE","CA","91324","34.2406878107","-118.5536320375","714-855-6780"
"PR0176358","LA COCINA DEL SERENO","4989 HUNTINGTON DR N","LOS ANGELES","CA","90032","34.0879631557","-118.1743049151","323-580-2175"
"PR0176381","HIKARI JAPANESE BBQ AND GRILL","2383 LOMITA BLVD # 102","LOMITA","CA","90717","33.8046966123","-118.3252188976","424-263-5777"
"PR0176382","JAM","3981 W 6TH ST","LOS ANGELES","CA","90020","34.0635423155","-118.3098621886","213-382-3388"
"PR0176393","ROTISSERIE PLATE","3221 CARSON ST","LAKEWOOD","CA","90712","33.8324983385","-118.1548058352","562-429-5155"
"PR0176438","EL UNICO POLLO TAQUERO #2","794 MISSION BLVD","POMONA","CA","91766","34.0552828654","-117.7417282402","909-629-8100"
"PR0176445","RED SALMON JAPANESE RESTAURANT","2010 W AVENUE J 8 # 13","LANCASTER","CA","93536","34.6821836038","-118.1673556468",""
"PR0176466","SUSHI SAWA","722 N AZUSA AVE","AZUSA","CA","91702","34.1345286690","-117.9075067633","626-815-1919"
"PR0176467","HONEY ROLL AND SUSHI","864 E ALOSTA AVE # 5","AZUSA","CA","91702","34.1289392260","-117.8912892763","626-334-6848"
"PR0176482","CHARGHA HOUSE","5571 SEPULVEDA BLVD","CULVER CITY","CA","90230","33.9910132615","-118.3952722431","424-228-4623"
"PR0176753","THE CORNER BEEF NOODLE HOUSE","3948 N PECK RD # 4","EL MONTE","CA","91732","34.0767004322","-118.0214234768","626-476-5304"
"PR0176769","LIMA LIMO GRILL","26845 BOUQUET CANYON RD","SANTA CLARITA","CA","91350-2372","34.4336398675","-118.5303659817","661-297-6714"
"PR0176932","PICK UP STIX","8855 APOLLO WAY # 204","DOWNEY","CA","90242","33.9227229000","-118.1310079000","562-803-3747"
"PR0176956","BAHIA ENSENADA GRILL","356 S GLENDORA AVE","WEST COVINA","CA","91790","34.0684475687","-117.9240806535","626-917-8182"
"PR0176960","BAJA BEACH BAR","6613 HOLLYWOOD BLVD","LOS ANGELES","CA","90028","34.1016071877","-118.3337781988","323-378-6151"
"PR0176962","MYUNG IN DUMPLINGS","3109 W OLYMPIC BLVD STE B","LOS ANGELES","CA","90006","34.0526475937","-118.3035096663","213-598-9202"
"PR0177008","ANDRES TACOS MEXICO #2","1296 E HOLT AVE","POMONA","CA","91767","34.0629928711","-117.7242988492","909-622-3097"
"PR0177112","BARAN'S 2239","502 PACIFIC COAST HWY","HERMOSA BEACH","CA","90254","33.8588062567","-118.3912647948","310-722-3699"
"PR0177114","PHO-OLOGY","5401 NORWALK BLVD","WHITTIER","CA","90601","33.9988933353","-118.0553576504","562-398-4869"
"PR0177118","BIBIGO","10250 SANTA MONICA BLVD","LOS ANGELES","CA","90067","34.0600359119","-118.4198835462",""
"PR0177120","BIBIGO","1125 GALLERIA WAY # FC9","GLENDALE","CA","91210","34.1466197958","-118.2592471990","323-480-9100"
"PR0177157","BUBBLE REPUBLIC","800 W LAS TUNAS DR STE 100","SAN GABRIEL","CA","91776","34.1022340602","-118.1114611782","626-381-8901"
"PR0177160","J.J. BAKERY & CAFE","5755 ROSEMEAD BLVD","TEMPLE CITY","CA","91780","34.1043799559","-118.0736793514","626-287-2588"
"PR0177316","POLLO INKA EXPRESS","12110 CARSON ST","HAWAIIAN GARDENS","CA","90716","33.8313826720","-118.0740090834","310-433-2945"
"PR0177364","TARBOOSH MNIDDLE EAST KITCHEN","3435 WILSHIRE BLVD STE 108","LOS ANGELES","CA","90010","34.0617783853","-118.2985398310","714-273-8696"
"PR0177392","MOUNTAIN","3470 W 6TH ST STE 5","LOS ANGELES","CA","90020","34.0635826312","-118.2975293132","310-523-1546"
"PR0177398","CHIPOTLE  MEXICAN GRILL","8420 BEVERLY BLVD","LOS ANGELES","CA","90048-3402","34.0760261250","-118.3738836939","323-782-1281"
"PR0177442","LUNA GRILL","965 FOOTHILL BLVD # A","LA CANADA FLINTRIDGE","CA","91011","34.2043015438","-118.1997029676","818-864-6836"
"PR0177474","THINK KEBOB","8921 VALLEY BLVD","ROSEMEAD","CA","91770-1831","34.0808185438","-118.0746396376","626-292-5778"
"PR0177514","EL RINCONCITO CENTRO AMERICANO","8205 WOODMAN AVE STE 107","PANORAMA CITY","CA","91402-5434","34.2200007533","-118.4322929835","818-787-2363"
"PR0177543","EL INCOMPARABLE PERUVIAN CUISINE #2","17003 CHATSWORTH ST","GRANADA HILLS","CA","91344","34.2648215962","-118.5024108554","818-297-4102"
"PR0177544","SIERRA FUSION","120 W SIERRA MADRE BLVD","SIERRA MADRE","CA","91024","34.1618627658","-118.0553990067","626-808-5452"
"PR0177555","HICCUPS","552 E CARSON ST # 103","CARSON","CA","90745","33.8315552887","-118.2663800018","310-684-1926"
"PR0177604","FAUBOURG RESTAURANT","74 W SIERRA MADRE BLVD","SIERRA MADRE","CA","91024","34.1618732554","-118.0542894186","310-592-2698"
"PR0177608","YELLOW FEVER","2560 LINCOLN BLVD # 102","VENICE","CA","90291","33.9908603200","-118.4481267595","310-529-0170"
"PR0177664","CHRONIC TACOS PALMDALE","39604 10TH ST W","PALMDALE","CA","93551","34.6020471558","-118.1475951475",""
"PR0177741","PHO 2000 NOODLES","2897 W OLYMPIC BLVD # 103","LOS ANGELES","CA","90006","34.0526778973","-118.2975502926","213-480-8485"
"PR0177751","THE HOST","590 W FIRST ST","CLAREMONT","CA","91711","34.0946014267","-117.7218140431","909-626-5678"
"PR0177777","MAPO GALBI","1008 S ST ANDREWS PL","LOS ANGELES","CA","90019","34.0522711267","-118.3111159397",""
"PR0177797","WABA GRILL","650 S WESTERN AVE","LOS ANGELES","CA","90005","33.7385860754","-118.3142472559","213-384-9900"
"PR0177833","SUSHI RESTAURANT TAIHEI","2195 S GARFIELD AVE","MONTEREY PARK","CA","91754-7236","34.0376103059","-118.1303776962","323-726-1787"
"PR0177873","LALAS DTLA","105 W 9TH ST","LOS ANGELES","CA","90015","33.7359855922","-118.2806276480","213-623-1810"
"PR0177888","NORTHERN CAFE","1064 GAYLEY AVE","LOS ANGELES","CA","90024","34.0608296401","-118.4469460738","626-274-9449"
"PR0177889","TACO LIMON","700 EXPOSITION PARK DR","LOS ANGELES","CA","90037","34.0150559816","-118.2859070606","213-748-1226"
"PR0177905","AZABU SUSHI BAR & GRILL","517 WASHINGTON BLVD","MARINA DEL REY","CA","90292-5420","33.9828845728","-118.4606748957","310-305-4600"
"PR0177907","THE WORKZ","1748 E AVENUE J","LANCASTER","CA","93535","34.6895852311","-118.0963859111",""
"PR0177917","BURGER LOUNGE","9901 WASHINGTON BLVD STE 104","CULVER CITY","CA","90232","34.0214649049","-118.3978642835","310-842-8800"
"PR0177942","CAFE RIO MEXICAN GRILL","1042 GLADSTONE RD # 100","SAN DIMAS","CA","91773","34.1139156726","-117.8279881396","909-599-1020"
"PR0177968","SHIN CHON SEOLNONGTANG","3033 W 6TH ST # 103","LOS ANGELES","CA","90020","34.0637376474","-118.2880500272","213-635-2233"
"PR0177969","BANGKOK SAPPHIRES THAI CUISINE","3596 REDONDO BEACH BLVD","TORRANCE","CA","90504","33.8801071868","-118.3350699841","310-329-6292"
"PR0178011","WENDY'S TORTAS","1418 W BEVERLY BLVD","MONTEBELLO","CA","90640","34.0187928797","-118.1133708652","323-725-2929"
"PR0178060","BURGERS N BREWS","3021 LINCOLN BLVD","SANTA MONICA","CA","90405","34.0033140481","-118.4713628400","310-773-1440"
"PR0178092","TASTY GRILL","301 S WESTERN AVE # 101","LOS ANGELES","CA","90020","34.0687401182","-118.3091520156","213-820-7272"
"PR0178762","KOMBU","3719 W SUNSET BLVD","LOS ANGELES","CA","90026","34.0906964418","-118.2781697982",""
"PR0178764","THE SECRET","3950 BEVERLY BLVD","LOS ANGELES","CA","90004","34.0762834516","-118.2948089576","562-714-2151"
"PR0178784","LILY'S TACOS","901 N GAREY AVE","POMONA","CA","91767","34.0667044380","-117.7516205075","909-480-5652"
"PR0178785","WEXLERS DELI 2","616 SANTA MONICA BLVD","SANTA MONICA","CA","90401-2502","34.0183835721","-118.4927412647",""
"PR0178793","DICKEY'S BBQ PIT","2063 RANCHO VALLEY DR # 340","POMONA","CA","91766","34.0333428000","-117.7586357000","909-784-1778"
"PR0178805","JASMINE HOUSE","11 W MAIN ST","ALHAMBRA","CA","91801","34.0950650488","-118.1271255867","626-284-4000"
"PR0178914","V BOULEVARD CAFE","1608 VICTORY BLVD","GLENDALE","CA","91201","34.1600259508","-118.2986845859","818-247-2200"
"PR0179002","LOBSTER AND BEER","3456 MOTOR AVE # 101","LOS ANGELES","CA","90034","34.0268818102","-118.4088598004","310-926-5519"
"PR0179051","LALIBELA ETHIOPIAN RESTAURANT","1025 S FAIRFAX AVE","LOS ANGELES","CA","90019","34.0570334974","-118.3644286176","323-985-1025"
"PR0179106","EAGLE FAST  FOOD","16147 NORDHOFF ST","NORTH HILLS","CA","91343","34.2356585329","-118.4843177468","818-830-0605"
"PR0179126","THE BARN","815 W NAOMI AVE # E","ARCADIA","CA","91007","34.1236416193","-118.0581465039","626-254-9288"
"PR0179147","MI NUEVO MOLCAJETE RESTAURANT","2600 W 6TH ST","LOS ANGELES","CA","90015","34.0620289319","-118.2804671910","213-480-3858"
"PR0179183","RAVELLO OSTERIA","2315 S GARFIELD AVE","MONTEREY PARK","CA","91754-7219","34.0360732413","-118.1304950262","323-722-7600"
"PR0179193","SUNSHINE CAFE & GRILL","2021 SANTA MONICA BLVD # 103E","SANTA MONICA","CA","90404","34.0292133728","-118.4793887047","310-449-7777"
"PR0179205","VILLA TERRAZA RESTAURANT","9955 SUNLAND BLVD","SUNLAND","CA","91040","34.2532079744","-118.3449350658",""
"PR0179211","BALDORIA","243 S SAN PEDRO ST","LOS ANGELES","CA","90012","34.0482410704","-118.2422003095",""
"PR0179248","BBQ CHICKEN LA","3450 W 6TH ST # 102","LOS ANGELES","CA","90020","34.0635733071","-118.2970397889","213-739-1047"
"PR0179271","POINT THE WAY CAFE","600 WORLD WAY # 655","LOS ANGELES","CA","90045","33.9428707258","-118.4031603919",""
"PR0179294","GREEN COTTAGE RESTAURANT","19563 VENTURA BLVD","TARZANA","CA","91350","34.1728082930","-118.5598198561",""
"PR0179300","77 KENTUCKY","698 S VERMONT AVE # 101","LOS ANGELES","CA","90005","34.0601116717","-118.2916060707","213-263-2686"
"PR0179610","BON APPETIT AT MARYMOUNT COLLEGE","30800 PALOS VERDES DR E","RANCHO PALOS VERDES","CA","90275","33.7356465294","-118.3336656181",""
"PR0179611","YOSHINOYA #1255","3506 TWEEDY BLVD","SOUTH GATE","CA","90280","33.9443539372","-118.2073423541","323-564-9934"
"PR0179770","PHO HANA","2777 S DIAMOND BAR BLVD","DIAMOND BAR","CA","91765","33.9743168620","-117.8376340152","909-444-3081"
"PR0179784","MIA JEE TANDOORI LLC","205 S VERMONT AVE","LOS ANGELES","CA","90004","34.0699895697","-118.2916923201","323-977-2249"
"PR0179792","MARISCOS LINDA","6426 WHITTIER BLVD","LOS ANGELES","CA","90022-4604","34.0153831496","-118.1336156431",""
"PR0179814","MIAN","301 W VALLEY BLVD #114 -115","SAN GABRIEL","CA","91776","34.0795481121","-118.1040903437","626-693-6888"
"PR0179821","ZANE'S RESTAURANT","1150 HERMOSA AVE ","HERMOSA BEACH","CA","90254-3719","33.8620673592","-118.3997195747","310-826-5636"
"PR0179822","DICKEY'S BBQ","8855 APOLLO WAY STE 208","DOWNEY","CA","90242","33.9227229000","-118.1310079000",""
"PR0179826","HULLY GULLY","9559 IMPERIAL HWY","DOWNEY","CA","90242-3017","33.9170625132","-118.1234364651",""
"PR0179827","KOKIO RESTAURANT","3977 W 6TH ST","LOS ANGELES","CA","90020","34.0635383405","-118.3099399161","213-598-0502"
"PR0179844","SHRIMP BY YOU","2755 PACIFIC COAST HWY # A","TORRANCE","CA","90505","33.7931334010","-118.3345621675",""
"PR0179853","EL RINCON CHILANGO","4807 FLORENCE AVE","BELL","CA","90201-4316","33.9696580959","-118.1817265442",""
"PR0179857","PHO 21","21525 SHERMAN WAY","CANOGA PARK","CA","91303","34.2011074513","-118.5999293684","818-854-6622"
"PR0179905","CORPORATE CENTER CAFE","1000 CORPORATE CENTER DR STE 115","MONTEREY PARK","CA","91754-7639","34.0508631616","-118.1625243764","323-267-1500"
"PR0179924","LAS DELICIAS DE PUEBLA","26851 BOUQUET CANYON RD","SAUGUS","CA","91350","34.4336524904","-118.5303154893","661-297-2545"
"PR0179941","BLAZE PIZZA","120 S CALIFORNIA STS","WEST COVINA","CA","91790","34.0710434006","-117.9278690027",""
"PR0179960","LAS LLAMAS POLLOS A LAS BRASAS","13947 FOOTHILL BLVD","SYLMAR","CA","91342","34.3129229295","-118.4373106070","818-364-1216"
"PR0179962","WABA GRILL","13313 ARTESIA BLVD","CERRITOS","CA","90806","33.8733382344","-118.0482252523",""
"PR0179965","KHUN DANG THAI CUSINE","13436 SHERMAN WAY","NORTH HOLLYWOOD","CA","91605","34.2011732287","-118.4256207028","818-503-4993"
"PR0180154","RESTORATION KITCHEN AND WINE","1437 MARCELINA AVE","TORRANCE","CA","90501","33.8333838938","-118.3160578025","310-328-8100"
"PR0180267","TOCAYA","1715 PACIFIC AVE","VENICE","CA","90291-4119","33.9869103259","-118.4716623817",""
"PR0180276","GREENHAUS BISTRO","510 E LAS TUNAS DR","SAN GABRIEL","CA","91776","34.1033671799","-118.0942733910","626-286-3788"
"PR0180286","CORAL TREE CAFE","225 S BEVERLY DR","BEVERLY HILLS","CA","90212","34.0640803143","-118.3991521981","310-474-8633"
"PR0180287","WABA GRILL","385 S LEMON AVE STE A","WALNUT","CA","91789","34.0102501386","-117.8593713863","909-594-8333"
"PR0180288","ASUKA","1553 WESTWOOD BLVD","LOS ANGELES","CA","90024","34.0532210581","-118.4400068356","424-832-7284"
"PR0180341","RIVIERA VILLAGE PIZZA","1725 S CATALINA AVE","REDONDO BEACH","CA","90277","33.8180677828","-118.3881211274","310-373-4545"
"PR0180348","KING'S WOK EXPRESS","1657 W CARSON ST","TORRANCE","CA","90501","33.8315238152","-118.3082806696","310-212-7888"
"PR0180358","MOKKOJI","19705 COLIMA RD UNIT 6","ROWLAND HEIGHTS","CA","91748","33.9862415270","-117.8726646899","213-220-8681"
"PR0180364","TAMAEN","1935 PACIFIC COAST HWY","LOMITA","CA","90717","33.7895214233","-118.3134724360","310-326-0829"
"PR0180365","SUBURBIA","247 AVENIDA DEL NORTE","REDONDO BEACH","CA","90277","33.8182179687","-118.3868966114","424-398-0237"
"PR0180373","CHUTAMAS THAI CUISINE","8333 TAMPA AVE","NORTHRIDGE","CA","91324","34.2214901287","-118.5535383839","818-678-9326"
"PR0180394","INTIRAYMI RESTAURANT","633 N SPRING ST # 2-3","LOS ANGELES","CA","90012","34.0587967433","-118.2384514271","213-617-0573"
"PR0180443","LEMON TREE CHINESE CUISINE","28708 ROADSIDE DR # A","AGOURA HILLS","CA","91301","34.1438792135","-118.7503801335","818-889-1168"
"PR0180558","HAIFA RESTAURANT","8717 W PICO BLVD","LOS ANGELES","CA","90035","34.0544774821","-118.3819943763","310-888-7700"
"PR0180623","EL ORIGINAL HOUSE OF TACOS","550 W RANCHO VISTA BLVD # C","PALMDALE","CA","93551","34.6016802144","-118.1402720949",""
"PR0180625","CALIFORNIA SUSHI & TERIYAKI","11879 WHITTIER BLVD","WHITTIER","CA","90601","33.9795385336","-118.0495332488","213-272-2266"
"PR0180627","PAN VICTORIA","3535 W IMPERIAL HWY # F & G","INGLEWOOD","CA","90303","33.9313901000","-118.3341301000","424-750-9334"
"PR0180732","TIME OUT BURGER","9841 IMPERIAL HWY","DOWNEY","CA","90242","33.9170785391","-118.1174088976","562-803-1162"
"PR0180754","TAQUERIA ARBOL DELTULE","2414 FULLERTON","ROWLAND HEIGHTS","CA","91748","33.9757386857","-117.9098296726","626-965-2603"
"PR0180759","TOFU KING","18414 E COLIMA SP 2","ROWLAND HEIGHTS","CA","91748","33.9882109290","-117.9034566026","626-964-6250"
"PR0180776","MAKANI","512 ROSE AVE # F","VENICE","CA","90291","33.9982754453","-118.4736461207","310-392-6200"
"PR0180779","XEVICHEZ SUSHI BAR","24250 TOWN CENTER DR","SANTA CLARITA","CA","91355-1459","34.4168535709","-118.5593175110",""
"PR0180787","MYKE'S CAFE","13171 VAN NUYS BLVD","PACOIMA","CA","91371","34.2677340210","-118.4199173472","818-890-4815"
"PR0180788","MENYA MUSASHI","2012 SAWTELLE BLVD","LOS ANGELES","CA","90025","34.0407713923","-118.4434655356","818-862-0170"
"PR0180825","LA VILLA MEXICAN RESTAURANT","15333 CRENSHAW BLVD","GARDENA","CA","90249","33.8914402939","-118.3265720823","310-675-3393"
"PR0180828","JJAN","3328 W 8TH ST","LOS ANGELES","CA","90005","34.0577057586","-118.3006806654",""
"PR0180848","JIN JU GOM TANG","4451 BEVERLY BLVD","LOS ANGELES","CA","90004","34.0762881146","-118.3055703297","323-749-0669"
"PR0180850","MARISCOS BAHIA RESTAURANT","6101 ATLANTIC BLVD","MAYWOOD","CA","90270","33.9832960063","-118.1862021940","323-560-4486"
"PR0180877","ARCENSE RESTAURANT Y PUPUSERIA","15122 INGLEWOOD AVE","LAWNDALE","CA","90260","33.8943832129","-118.3612790461","310-219-0800"
"PR0180902","SEAPORT BISTRO","888 COUNTRY CLUB DR","AVALON","CA","90704","33.3402129201","-118.3324885188","310-510-3663"
"PR0180907","MARISCOS EL MORENO","11098 ATLANTIC BLVD # C","LYNWOOD","CA","90262","33.9278480708","-118.1846403791","323-810-1740"
"PR0180914","BLUESALT FISH GRILL","23215 HAWTHORNE BLVD STE A","TORRANCE","CA","90505","33.8157449437","-118.3512533769",""
"PR0180915","THAI COCONUT RESTAUARNT","1801 COLORADO BLVD","LOS ANGELES","CA","90041","34.1394285721","-118.2064207072","323-944-3396"
"PR0180957","MEALS BY GENET","1053 S FAIRFAX AVE","LOS ANGELES","CA","90019","34.0566337191","-118.3646081097","323-938-9034"
"PR0181132","PENNY'S BURGERS","6300 N FIGUEROA ST","LOS ANGELES","CA","90042-2733","34.1157600796","-118.1840471225","323-254-7223"
"PR0181138","BURGER OLIBELLA","10320 PAINTER AVE","SANTA FE SPRINGS","CA","90670","33.9430233192","-118.0513860743","562-949-3194"
"PR0181155","THAI ANGEL","149 N WESTERN AVE","LOS ANGELES","CA","90004","33.7440119038","-118.3096784859","323-798-5575"
"PR0181156","CEMITAS POBLANAS MI MAGDALENA","401 S INDIANA ST","LOS ANGELES","CA","90063-3908","34.0317705537","-118.1924121575","323-566-6068"
"PR0181172","LA CEIBA RESTAURANTE Y PUPUSERIA","7908 EASTERN AVE","BELL GARDENS","CA","90201-5406","33.9608524885","-118.1656165379","323-333-0568"
"PR0181191","KUNG PAO CHINA BISTRO","15025 VENTURA BLVD","SHERMAN OAKS","CA","91403","34.1529170205","-118.4606401055","818-788-1467"
"PR0181196","CHIPOTLE MEXICAN GRILL #2446","8890 APOLLO WAY # A","DOWNEY","CA","90242","33.9222115000","-118.1315080000","562-803-4354"
"PR0181197","KHAO SOI THAI","12215 VENTURA BLVD # 112","STUDIO CITY","CA","91604-2533","34.1432783305","-118.3988922842","818-853-2222"
"PR0181261","LA BAMBA RESTAURANT","17734 SHERMAN WAY","RESEDA","CA","91335","34.2009693497","-118.5199221170","818-697-5822"
"PR0181267","EL PUEBLO RESTAURANT AND BAKERY","24400 WALNUT ST # A/B","NEWHALL","CA","91321","34.3802896124","-118.5304146062","661-678-0483"
"PR0181295","FISH TIME","310 N BRAND BLVD","GLENDALE","CA","91203","34.1503666061","-118.2549313300",""
"PR0181412","SOCIETY KITCHEN","2901 OCEAN PARK BLVD # 123","SANTA MONICA","CA","90405-2919","34.0197457420","-118.4544637667",""
"PR0181419","AZABU SABO","6000 SEPULVEDA BLVD STE 2507","CULVER CITY","CA","90230-6421","33.9853652636","-118.3956819608","310-391-8784"
"PR0181446","TAQUERIA ZAVALA #2","11907 LAKEWOOD BLVD","DOWNEY","CA","90242","33.9277168376","-118.1298789795","562-306-8039"
"PR0181448","IRIFUNE RESTAURANT","1231 CABRILLO ST STE 107","TORRANCE","CA","90501","33.8357907206","-118.3147722190","310-782-7330"
"PR0181454","TASTY KITCHEN","1324 W ARTESIA BLVD","GARDENA","CA","90248","33.8727594298","-118.2967072259","310-515-2251"
"PR0181486","KALBIS KOREAN GRILL","11102 W OLYMPIC BLVD","LOS ANGELES","CA","90064","34.0399957252","-118.4382348744","213-793-0875"
"PR0181551","CHI-CALI LOUNGE","434 POTRERO GRANDE DR","MONTEREY PARK","CA","91755","34.0353953638","-118.1171268378","213-457-6409"
"PR0181553","QUAN DE 7 MON","9663 GARVEY AVE # 208","SOUTH EL MONTE","CA","91733","34.0627646852","-118.0582746447","626-523-0366"
"PR0181557","PA ORD INC","5301 W SUNSET BLVD # 8-9","LOS ANGELES","CA","90027","34.0981476991","-118.3059887564","323-461-3945"
"PR0181570","CRAVE CAFE- SHERMAN OAKS","14504 VENTURA BLVD","SHERMAN OAKS","CA","91403","34.1509278020","-118.4488957033","818-990-7888"
"PR0181625","CENTURY DRAGON","3711 W MAGNOLIA BLVD","BURBANK","CA","91505","34.1676776130","-118.3476787328","818-846-3711"
"PR0181652","BONILLA'S RESTAURANT","7152 REMMET AVE","CANOGA PARK","CA","91303","34.2006004442","-118.6002463930","818-884-7924"
"PR0181702","FAMOUS LABELS DELICATESSEN","19005 VENTURA BLVD","TARZANA","CA","91356","34.1725359153","-118.5477148869","818-343-3195"
"PR0181705","B.B. SAARA","15928 VENTURA BLVD # 113","ENCINO","CA","91346","34.1558637634","-118.4802628556","818-789-3778"
"PR0181803","EL PATRON II AUTHENTIC MEXICAN FOOD","1524 FOOTHILL BLVD","LA VERNE","CA","91750","34.1161746625","-117.7739569368","909-379-4540"
"PR0181804","PRIK KEE NOO THAI RESTAURANT","16920 E GLADSTONE ST","AZUSA","CA","91702","34.1142833478","-117.9169301043","213-308-8073"
"PR0181806","C.C BBQ & SUSHI INC","1006 E AVENUE J","LANCASTER","CA","93535","34.6894493147","-118.1119534887",""
"PR0181809","SALAD FARM","11047 SANTA MONICA BLVD","LOS ANGELES","CA","90025","34.0481327084","-118.4430401779","310-988-0364"
"PR0181819","LO'ROKO PUPUSERIA & GRILL","10227 ROSECRANS AVE","BELLFLOWER","CA","90706","33.9020609563","-118.1154323559",""
"PR0181836","SIAMESE GARDEN RESTAURANT","301 WASHINGTON BLVD","VENICE","CA","90292","33.9806772000","-118.4647280000","310-821-0098"
"PR0181865","TENDER GREENS","1109 GLENDON AVE","LOS ANGELES","CA","90024","34.0605902549","-118.4442645904","310-842-8300"
"PR0186016","INDIA'S GRILL","428 S SAN VICENTE BLVD","LOS ANGELES","CA","90048","34.0707879419","-118.3759963632","310-659-3903"
"PR0186018","CHICKEN DAY","301 S WESTERN AVE # 107","LOS ANGELES","CA","90020","34.0687401182","-118.3091520156","213-387-9933"
"PR0186735","PULGARCITO QUERICIDO","10707 GLENOAKS","PACOIMA","CA","91331","34.2642755225","-118.4015228875","818-994-7564"
"PR0186740","HONG KONG BANJUM 0410","28124 NEWHALL RANCH RD","SANTA CLARITA","CA","91355","34.4421206587","-118.5731889321","661-678-0870"
"PR0186888","WABA GRILL","2063 RANCHO VALLEY DR","POMONA","CA","91766","34.0333834000","-117.7586978000","909-397-4226"
"PR0186898","EL GRINGO KATEEN","422 MAIN ST","EL SEGUNDO","CA","90245","33.9215005740","-118.4159463736","310-908-5095"
"PR0186921","PIKA TORTAS AHOGADAS","8111 ROSECRANS AVE # K&L","PARAMOUNT","CA","90723","33.9042726000","-118.1573514000","562-529-5787"
"PR0186922","PIKNIC","2000 AVENUE OF THE STARS # 20","LOS ANGELES","CA","90067","34.0586435294","-118.4157437204","310-277-2400"
"PR0186999","PUPUSERIA JUTIAPA","5701 S VERMONT AVE","LOS ANGELES","CA","90037","33.9903300024","-118.2915221522","323-789-6612"
"PR0187028","SOOPSOL KARAOKE & RESTAURANT","4070 W 3RD ST","LOS ANGELES","CA","90020","34.0689837139","-118.3024292163","213-380-0909"
"PR0187034","SZECHWAN KITCHEN","625 S BARRANCA AVE","COVINA","CA","91723","34.0782007550","-117.8813323729","626-872-9894"
"PR0187070","OTIS COLLEGE - GRAB N GO","9030 S LOYOLA BLVD","LOS ANGELES","CA","90045","33.9566192708","-118.4180163612",""
